names,places,links,imgs,scores,address,ranks
海雅缤纷城(购物中心),深圳,https://you.ctrip.com/shopping/shenzhen26/1372824.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/A1/71/Cghzf1S1Uf2AMwb6AADrQFqFUjk350_C_220_140.jpg,4.4,深圳宝安区 宝安5区建安一路99号(近南头关),32
罗湖商业城,深圳,https://you.ctrip.com/shopping/shenzhen26/1373011.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M03/9B/7B/CghzfVS1Uv6ARA2CAAEadIhTOeE062_C_220_140.jpg,4.3,广场路25号,33
天虹商场(布吉店),深圳,https://you.ctrip.com/shopping/shenzhen26/1373304.html,https://dimg04.c-ctrip.com/images/100l0r000000hcs4xEBA9_C_220_140.jpg,4.5,深圳龙岗区 中兴路与中心大道交汇处（布吉镇政府西北侧）(近布吉镇政府),34
KK MALL京基百纳空间,深圳,https://you.ctrip.com/shopping/shenzhen26/1357324.html,https://dimg04.c-ctrip.com/images/01A2q120008t383bzD72A_C_220_140.jpg,4.7,深南东路5016号(近大剧院),35
天虹商场(民治店),深圳,https://you.ctrip.com/shopping/shenzhen26/1373051.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.3,深圳龙华新区 宝安区民治街道民治大道与民丰路交汇处东南角(近民丰路),36
观澜湖新城MH MALL,深圳,https://you.ctrip.com/shopping/shenzhen26/2091919.html,https://dimg04.c-ctrip.com/images/01A6i120008jahmqb5905_C_220_140.jpg,4.8,观澜街道高尔夫大道8号,37
NOVO概念商场(KK MALL店),深圳,https://you.ctrip.com/shopping/shenzhen26/1372885.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M02/9B/A1/CghzflS1UkqAQse5AADoyD3h2M4734_C_220_140.jpg,4.7,深圳罗湖区 深南东路5016号KKMALL购物中心NOVO概念商场(近大剧院),38
万宁(晶城广场店),深圳,https://you.ctrip.com/shopping/shenzhen26/1373274.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M09/9C/03/CghzflS1VKuATW3fAAEJReVvjHk250_C_220_140.jpg,3.8,深圳福田区 新闻路晶城广场1楼109商铺(深圳特区报社),39
大梅沙奥特莱斯(盐田区),深圳,https://you.ctrip.com/shopping/shenzhen26/1372818.html,https://dimg04.c-ctrip.com/images/1me1t12000ao5jbtr09AF_C_220_140.jpg,4.4,深圳盐田区 大梅沙八十步海寓(近大梅沙海滨公园),40
龙岗星河COCO Park,深圳,https://you.ctrip.com/shopping/shenzhen26/1372872.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M05/9B/60/CghzfVS1UjaAVhuZAAHUkL7h4rE048_C_220_140.jpg,4.8,爱南路666号(星河时代隔壁),41
天虹商场(深南店),深圳,https://you.ctrip.com/shopping/shenzhen26/1372852.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/9B/9C/CghzflS1UiGAVvKgAAB7nmHd8tw272_C_220_140.jpg,4.6,深圳福田区 中航路与振中路交汇处鼎诚国际大厦天虹商场一楼服务台(近振中路),42
海雅百货(宝安店),深圳,https://you.ctrip.com/shopping/shenzhen26/1372984.html,https://dimg07.c-ctrip.com/images/fd/tg/g1/M09/9B/B6/CghzflS1UtSAHYE2AADfd-oVwJE839_C_220_140.jpg,4.3,深圳宝安区 宝安25区前进一路96号海雅百货(近创业二路),43
周大福（深圳南山海岸城珠宝店）,深圳,https://you.ctrip.com/shopping/shenzhen26/1438370.html,https://dimg04.c-ctrip.com/images/100e0h0000008odc1916E_C_220_140.jpg,4.5,深圳市南山商业文化中心区文心五路海岸城二楼272-273号,44
茂业百货(东门店),深圳,https://you.ctrip.com/shopping/shenzhen26/1372817.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/A1/82/CghzgVS1UfSAcDErAAC510wGxNI118_C_220_140.jpg,4.5,深圳罗湖区 东门中路2047号茂业百货(近东门步行街),45
华发商都,珠海,https://you.ctrip.com/shopping/zhuhai27/1362677.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/B7/B6/CghzfFSolXGAZ7QXAAEAQZ0TSUE241_C_220_140.jpg,4.7,南屏镇珠海大道8号,1
湾仔海味市场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356618.html,https://dimg04.c-ctrip.com/images/0101d120008in6f7x5847_C_220_140.jpg,4.3,珠海市香洲区南湾南路3011号(湾仔码头对面),2
扬名广场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356672.html,https://dimg04.c-ctrip.com/images/01A1e12000actxfw7B4A6_C_220_140.jpg,4.5,凤凰南路1066号（扬名广场二期）,3
摩尔广场,珠海,https://you.ctrip.com/shopping/zhuhai27/1454012.html,https://dimg04.c-ctrip.com/images/1mh4z12000asx4cj581A5_C_220_140.jpg,4.4,迎宾南路2095号,4
天虹商场(珠海店),珠海,https://you.ctrip.com/shopping/zhuhai27/1453997.html,https://dimg04.c-ctrip.com/images/0101y1200084a5cjz289F_C_220_140.jpg,4.5,明珠南路1101号,5
珠海莲花路商业街,珠海,https://you.ctrip.com/shopping/zhuhai27/1356623.html,https://dimg08.c-ctrip.com/images/010721200085sm9ic3662_C_220_140.jpg,4.5,珠海市莲花路,6
珠海口岸购物广场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356662.html,https://dimg04.c-ctrip.com/images/1mh2w12000astsxio4CFF_C_220_140.jpg,4.3,拱北街道迎宾南路1003号,7
迎宾南路商业区,珠海,https://you.ctrip.com/shopping/zhuhai27/1356622.html,https://dimg04.c-ctrip.com/images/01A5t12000a7oul3dC885_C_220_140.jpg,4.7,珠海市香洲区迎宾南路商业区,8
文华书城(扬名广场),珠海,https://you.ctrip.com/shopping/zhuhai27/1458090.html,https://dimg04.c-ctrip.com/images/100s10000000og9bxEDB5_C_220_140.jpg,4.3,珠海市香洲区凤凰南路1088号扬名广场2期L4005,9
百分百购物中心,珠海,https://you.ctrip.com/shopping/zhuhai27/1356664.html,https://dimg04.c-ctrip.com/images/01059120008cy4mjkC8CE_C_220_140.jpg,4.2,凤凰南路1134号(近香埠路),10
珠海百货广场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356632.html,https://dimg04.c-ctrip.com/images/01A74120009cglcha5B89_C_220_140.jpg,4.4,珠海市香洲区吉大景山路222号,11
诚丰广场,珠海,https://you.ctrip.com/shopping/zhuhai27/1454014.html,https://dimg04.c-ctrip.com/images/01A1b12000a3el0fpBAB2_C_220_140.jpg,4.2,明珠南路1101号(明珠南路与岱山路交汇处西北角),12
旺角百货,珠海,https://you.ctrip.com/shopping/zhuhai27/1356670.html,https://dimg04.c-ctrip.com/images/100o0c00000065mmcC8CB_C_220_140.jpg,4.2,珠海市香洲区敬业路88号,13
茂业百货(香洲店),珠海,https://you.ctrip.com/shopping/zhuhai27/1356654.html,https://dimg04.c-ctrip.com/images/100916000000zz9c42147_C_220_140.jpg,4.3,紫荆路301号,14
香洲百货,珠海,https://you.ctrip.com/shopping/zhuhai27/1356679.html,https://dimg04.c-ctrip.com/images/100u190000015s9z58292_C_220_140.jpg,4.3,珠海市香洲区香洲凤凰南路1136号,15
通大百货,珠海,https://you.ctrip.com/shopping/zhuhai27/1356678.html,https://dimg04.c-ctrip.com/images/100k15000000yer5kA8F2_C_220_140.jpg,3.7,紫荆路茂业百货正对面,16
尚都时尚百货,珠海,https://you.ctrip.com/shopping/zhuhai27/1356660.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,3.8,珠海市香洲区香洲凤凰南路1168号（近真功夫）,17
珠海经济特区国营外币免税商场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356645.html,https://dimg04.c-ctrip.com/images/100e0k000000c5l458C44_C_220_140.jpg,4.4,吉大景山路220号,18
汇优城进口商品直销中心,珠海,https://you.ctrip.com/shopping/zhuhai27/1453321.html,https://dimg04.c-ctrip.com/images/0100e120008dnqh3042F7_C_220_140.jpg,4.2,中国广东省珠海市香洲区丹田城市广场,19
华润万家(锦绣柠溪店),珠海,https://you.ctrip.com/shopping/zhuhai27/1535732.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.5,锦柠路536号首层商铺,20
得一超市（柠溪店）,珠海,https://you.ctrip.com/shopping/zhuhai27/1356674.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.6,珠海市香洲区柠溪路282号,21
华润万家(港二路店),珠海,https://you.ctrip.com/shopping/zhuhai27/1482714.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.3,拱北夏湾港二路3号权兴花园21栋1516号商铺,22
华润万家便利超市(港昌路店),珠海,https://you.ctrip.com/shopping/zhuhai27/1531690.html,https://dimg04.c-ctrip.com/images/1001170000012mleg22A5_C_220_140.jpg,4.0,港一路北欧深林底商,23
美宜佳(兰埔路),珠海,https://you.ctrip.com/shopping/zhuhai27/1630458.html,https://dimg04.c-ctrip.com/images/100k170000012dum07142_C_220_140.jpg,4.5,兰埔路仁致药房对面,24
朝阳市场,珠海,https://you.ctrip.com/shopping/zhuhai27/1356680.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg,4.4,珠海市香洲区朝阳路朝阳市场1-2楼（近百分百广场）,25
凤凰路商业区,珠海,https://you.ctrip.com/shopping/zhuhai27/1356639.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg,4.3,珠海市香洲区凤凰路、翠香路等商业区,26
新天地购物中心,珠海,https://you.ctrip.com/shopping/zhuhai27/1356661.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,拱北街道迎宾南路1003号珠海口岸购物广场B2层,27
华润万家(翠前北路店),珠海,https://you.ctrip.com/shopping/zhuhai27/1482736.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.3,翠前北路248号,28
永旺,珠海,https://you.ctrip.com/shopping/zhuhai27/1356642.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.2,珠海市香洲区香洲凤凰南路1088号扬名广场内,29
华润万家(新香洲店),珠海,https://you.ctrip.com/shopping/zhuhai27/1471155.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.3,人民西路808号(近博雅医院南边),30
海韵城,珠海,https://you.ctrip.com/shopping/zhuhai27/4259749.html,https://dimg04.c-ctrip.com/images/01A41120009cqspmi0DD5_C_220_140.jpg,4.5,渔湾路29号,31
百果园(富康花园店),珠海,https://you.ctrip.com/shopping/zhuhai27/1557841.html,https://dimg04.c-ctrip.com/images/100g170000012ad0860EE_C_220_140.jpg,4.5,心华路34号,32
PAGODA百果园(夏湾好望角花园店),珠海,https://you.ctrip.com/shopping/zhuhai27/1515057.html,https://dimg04.c-ctrip.com/images/100g170000012ad0860EE_C_220_140.jpg,4.3,粤华路杨国福麻辣烫旁（华平路99号商铺）,33
绝味鸭脖(拱北口岸广场店),珠海,https://you.ctrip.com/shopping/zhuhai27/1580503.html,https://dimg04.c-ctrip.com/images/1007180000014cxeaE0CE_C_220_140.jpg,4.5,拱北迎宾南路1003号口岸购物广场B1层E1606,34
华润万家(柠溪路店),珠海,https://you.ctrip.com/shopping/zhuhai27/1482722.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.5,柠溪路,35
华润万家（拱北店）,珠海,https://you.ctrip.com/shopping/zhuhai27/1356629.html,https://dimg04.c-ctrip.com/images/01A5812000a9juemeA591_C_220_140.jpg,4.5,珠海市香洲区拱北迎宾南路1019号国际大厦,36
停云书房(北山正街),珠海,https://you.ctrip.com/shopping/zhuhai27/1760071.html,https://dimg04.c-ctrip.com/images/1A0p170000012ecnu0051_C_220_140.jpg,5.0,北山正街,37
阅潮书店(珠海大道),珠海,https://you.ctrip.com/shopping/zhuhai27/1809566.html,https://dimg04.c-ctrip.com/images/100c10000000oblq0062E_C_220_140.jpg,4.7,珠海大道8号华发商都c馆3楼,38
OK便利店(城市风景店),珠海,https://you.ctrip.com/shopping/zhuhai27/1475346.html,https://dimg04.c-ctrip.com/images/100f180000013w9ja39DA_C_220_140.jpg,4.7,人民西路736号商铺(华润万家百货旁),39
华润万家(香海路),珠海,https://you.ctrip.com/shopping/zhuhai27/1482731.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.1,香海路165-167号,40
华润万家(敬业路店),珠海,https://you.ctrip.com/shopping/zhuhai27/1531688.html,https://dimg04.c-ctrip.com/images/100r1700000137j7931A1_C_220_140.jpg,4.0,万家敬业路99号,41
沃尔玛(前山店),珠海,https://you.ctrip.com/shopping/zhuhai27/1519096.html,https://dimg04.c-ctrip.com/images/100t1700000129pqbDFB3_C_220_140.jpg,4.6,翠前北路,42
美宜佳(景莲街),珠海,https://you.ctrip.com/shopping/zhuhai27/1537204.html,https://dimg04.c-ctrip.com/images/100k170000012dum07142_C_220_140.jpg,4.0,景莲街吉大御景山南,43
华润万家(前山店),珠海,https://you.ctrip.com/shopping/zhuhai27/1463752.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.8,前山明珠南路1389号明珠商业广场2/3楼,44
百汇城,珠海,https://you.ctrip.com/shopping/zhuhai27/2435472.html,https://dimg04.c-ctrip.com/images/100u16000000yxcqbBF94_C_220_140.jpg,4.0,紫荆路189号(南坑巴士站处),45
佛罗伦萨小镇（广佛名品奥特莱斯...,佛山,https://you.ctrip.com/shopping/foshan207/20314.html,https://dimg04.c-ctrip.com/images/0105e12000arczzuoD267_C_220_140.jpg,4.5,中国广东省佛山市南海区桂城街道疏港路28号,1
周大福（顺德大良清晖路新世界珠...,佛山,https://you.ctrip.com/shopping/foshan207/1450770.html,https://dimg04.c-ctrip.com/images/100d0c0000006703nACAD_C_220_140.jpg,4.5,佛山市顺德区大良街道清晖路148号新世界中心商场首层1106-1107铺,2
岭南花卉市场,佛山,https://you.ctrip.com/shopping/foshan207/1456858.html,https://dimg04.c-ctrip.com/images/100r0f0000007hq6a402C_C_220_140.png,4.6,芳信路57号,3
佛山保利MALL(保利水城),佛山,https://you.ctrip.com/shopping/foshan207/1451760.html,https://dimg04.c-ctrip.com/images/01A2q120009da88blE62A_C_220_140.jpg,4.2,桂城灯湖东路20号(近海六路),4
升平商场,佛山,https://you.ctrip.com/shopping/foshan207/1451758.html,https://dimg04.c-ctrip.com/images/0102b120008d0kzuhB441_C_220_140.jpg,4.3,升平路46号(高基街口),5
祖庙路,佛山,https://you.ctrip.com/shopping/foshan207/1451762.html,https://dimg04.c-ctrip.com/images/0103h120008d0i23vA77C_C_220_140.jpg,4.5,广东省佛山市禅城区祖庙路,6
百花广场,佛山,https://you.ctrip.com/shopping/foshan207/1361701.html,https://dimg04.c-ctrip.com/images/0104w1200089rlvnm367D_C_220_140.jpg,4.4,山市禅城区祖庙路33号百花广场,7
南海广场(南海大道),佛山,https://you.ctrip.com/shopping/foshan207/1361708.html,https://dimg04.c-ctrip.com/images/10041c000001dk8018000_C_220_140.jpg,4.3,佛山市南海区南海大道北49号,8
兴华商场,佛山,https://you.ctrip.com/shopping/foshan207/1361706.html,https://dimg04.c-ctrip.com/images/0101g120008cok6av7BFC_C_220_140.jpg,4.5,祖庙路42号之一(近广佛线祖庙地铁站),9
李禧记(大良总店),佛山,https://you.ctrip.com/shopping/foshan207/1451768.html,https://dimg06.c-ctrip.com/images/100d070000002bzcn054E_C_220_140.jpg,4.4,广东省佛山市顺德区大良镇沿江路22号之十,10
石湾酒庄,佛山,https://you.ctrip.com/shopping/foshan207/1451766.html,https://dimg04.c-ctrip.com/images/100p070000002bysgCAF4_C_220_140.jpg,4.2,禅城区岭南天地祖庙大街1号(东华轩东华嘉苑北),11
公兴隆,佛山,https://you.ctrip.com/shopping/foshan207/1361711.html,https://dimg04.c-ctrip.com/images/100e1900000162zer668F_C_220_140.jpg,4.4,佛山市禅城区人民路104号,12
名创优品(乐从天佑城一楼),佛山,https://you.ctrip.com/shopping/foshan207/1792932.html,https://dimg06.c-ctrip.com/images/01055120008rwqv1t7C0C_C_220_140.jpg,4.4,乐从镇乐从天佑城一楼,13
铂顿城,佛山,https://you.ctrip.com/shopping/foshan207/2098967.html,https://dimg04.c-ctrip.com/images/01A6h1200095an7ax9CF9_C_220_140.jpg,4.8,建新路111号,14
岭南站,佛山,https://you.ctrip.com/shopping/foshan207/2100665.html,https://dimg04.c-ctrip.com/images/01A1b12000a9ds7i936EF_C_220_140.jpg,4.8,祖庙路29号,15
海骏达城,佛山,https://you.ctrip.com/shopping/foshan207/1938488.html,https://dimg04.c-ctrip.com/images/01A0o120009j0r2tg77B1_C_220_140.jpg,4.5,容桂桂洲大道中文塔公园旁,16
南海万科广场,佛山,https://you.ctrip.com/shopping/foshan207/2097714.html,https://dimg04.c-ctrip.com/images/01A0c120009rrh9sr8F4C_C_220_140.jpg,4.5,桂澜中路23号,17
顺联广场(陈村店),佛山,https://you.ctrip.com/shopping/foshan207/2093217.html,https://dimg04.c-ctrip.com/images/100u1b000001ab2jw5968_C_220_140.jpg,4.7,陈村佛陈路1号,18
NOVA,佛山,https://you.ctrip.com/shopping/foshan207/2101092.html,https://dimg06.c-ctrip.com/images/100q1700000117unb4C7D_C_220_140.jpg,5.0,祖庙路29号领南站购物中心6楼02,19
顺德印象城,佛山,https://you.ctrip.com/shopping/foshan207/2093608.html,https://dimg04.c-ctrip.com/images/01A74120009ba0wso6A59_C_220_140.jpg,4.5,东乐路268号,20
印象城(季华五路店),佛山,https://you.ctrip.com/shopping/foshan207/2093941.html,https://dimg04.c-ctrip.com/images/0102v12000489kyhtF9F5_C_220_140.jpg,4.4,石湾镇街道季华五路36号,21
乐购(环市店),佛山,https://you.ctrip.com/shopping/foshan207/1737667.html,https://dimg04.c-ctrip.com/images/100u180000013fdtz4091_C_220_140.jpg,4.3,环市东路西山上筑1-2楼(近环市东路东康三街),22
和信广场,佛山,https://you.ctrip.com/shopping/foshan207/2098739.html,https://dimg04.c-ctrip.com/images/0101w2224lr1wl0ggD378_C_220_140.jpg,4.4,博爱中路61号,23
华强广场,佛山,https://you.ctrip.com/shopping/foshan207/2099823.html,https://dimg04.c-ctrip.com/images/100o17000001177mo5F4E_C_220_140.jpg,4.4,汾江中路与高基街交汇处（近佛山汽车站，禅城地铁站）,24
新世界中心商场,佛山,https://you.ctrip.com/shopping/foshan207/2093538.html,https://dimg05.c-ctrip.com/images/0104p120008933jbt4751_C_220_140.jpg,4.5,清晖路148号,25
永润广场,佛山,https://you.ctrip.com/shopping/foshan207/2101175.html,https://dimg04.c-ctrip.com/images/100g170000012kdipBF39_C_220_140.jpg,4.4,里广路50号,26
顺联国际(季华五路店),佛山,https://you.ctrip.com/shopping/foshan207/2093394.html,https://dimg04.c-ctrip.com/images/01013120008jinsh539D6_C_220_140.jpg,4.5,季华五路33号(近星巴克),27
南舜圆方广场,佛山,https://you.ctrip.com/shopping/foshan207/2101085.html,https://dimg04.c-ctrip.com/images/0104f120008eba7o96DB0_C_220_140.jpg,4.2,庆安路6号,28
万达广场(金沙洲店),佛山,https://you.ctrip.com/shopping/foshan207/1902004.html,https://dimg04.c-ctrip.com/images/01A2a120008bc1k75D927_C_220_140.jpg,4.0,建设大道和沙溪路交叉口东南侧,29
美思佰乐(铂顿城店),佛山,https://you.ctrip.com/shopping/foshan207/1990483.html,https://dimg04.c-ctrip.com/images/1003170000011a9o2ADD4_C_220_140.jpg,4.5,建新路111号铂顿城B1层(百花广场),30
UNIQLO(印象城店),佛山,https://you.ctrip.com/shopping/foshan207/1707813.html,https://dimg04.c-ctrip.com/images/100l1800000146e0w1A2B_C_220_140.jpg,4.4,季华五路36号印象城新1楼,31
新华书店(喜悦名居东侧底商),佛山,https://you.ctrip.com/shopping/foshan207/1881980.html,https://dimg04.c-ctrip.com/images/100b170000013bi5w7973_C_220_140.jpg,4.7,喜悦名居东侧底商,32
沃尔玛(中海环宇城店),佛山,https://you.ctrip.com/shopping/foshan207/1931935.html,https://dimg04.c-ctrip.com/images/0105o120008fy1m26F250_C_220_140.jpg,4.0,桂澜中路18号中海环宇城B1层,33
乐从天佑城,佛山,https://you.ctrip.com/shopping/foshan207/2101434.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,乐从大道东B270号(奥园旁),34
嘉信城市广场,佛山,https://you.ctrip.com/shopping/foshan207/2093286.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.6,大良街道大良新城祥和路,35
正大会员商店,佛山,https://you.ctrip.com/shopping/foshan207/1917420.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.4,季华东路丽日广场一、二层(万科金域蓝湾小区),36
中海环宇城,佛山,https://you.ctrip.com/shopping/foshan207/2101557.html,https://dimg04.c-ctrip.com/images/0106m12000497plh350E2_C_220_140.jpg,4.0,桂澜中路18号,37
南海新都会,佛山,https://you.ctrip.com/shopping/foshan207/2093509.html,https://dimg04.c-ctrip.com/images/01A3f1200096ve3va9843_C_220_140.jpg,4.0,大沥金贸大道2号,38
美的新都荟商业广场,佛山,https://you.ctrip.com/shopping/foshan207/2099740.html,https://dimg04.c-ctrip.com/images/01015120008deu1h4ACA1_C_220_140.jpg,4.4,北滘镇新城怡福路18号,39
万达广场(三水店),佛山,https://you.ctrip.com/shopping/foshan207/2101861.html,https://dimg03.c-ctrip.com/images/0101b120008fxkryfD148_C_220_140.jpg,4.3,南丰大道13号,40
万达广场(南海店),佛山,https://you.ctrip.com/shopping/foshan207/2094763.html,https://dimg04.c-ctrip.com/images/100s1h000001hvl6k82F7_C_220_140.jpg,4.1,桂澜北路28号(桂澜北路与海七路交叉口),41
大润发(桂城店),佛山,https://you.ctrip.com/shopping/foshan207/1817349.html,https://dimg04.c-ctrip.com/images/100h170000013aoie9396_C_220_140.png,4.2,桂城海三路与南一路交汇处鸿大广场2楼7号(近敬老院),42
城市广场,佛山,https://you.ctrip.com/shopping/foshan207/2093127.html,https://dimg04.c-ctrip.com/images/100s1f000001gcf8h57FF_C_220_140.jpg,4.0,桂澜中路与桂平西路交汇处,43
嘉洲广场(广佛新城店),佛山,https://you.ctrip.com/shopping/foshan207/2093680.html,https://dimg04.c-ctrip.com/images/01A5o120009i86bqmA73B_C_220_140.jpg,4.6,广佛一路98号,44
711便利店(大良东乐路),佛山,https://you.ctrip.com/shopping/foshan207/1697201.html,https://dimg04.c-ctrip.com/images/1009180000013ynbf2B4B_C_220_140.jpg,4.8,大良东乐路268号01/09-11,45
华贸天地,惠州,https://you.ctrip.com/shopping/huizhou213/1361556.html,https://dimg04.c-ctrip.com/images/01A5n12000a2c19eg3E09_C_220_140.jpg,4.6,文昌一路9号(体育中心旁),1
永旺(东平店),惠州,https://you.ctrip.com/shopping/huizhou213/1361539.html,https://dimg04.c-ctrip.com/images/01A1012000913rt8p4B3B_C_220_140.jpg,4.6,东湖西路东湖花园八号小区商业裙楼地下一层和地上一至五层,2
新一城,惠州,https://you.ctrip.com/shopping/huizhou213/1361559.html,https://dimg04.c-ctrip.com/images/100w0h000000928ua28FD_C_220_140.jpg,4.5,惠州市惠阳区淡水镇崇雅路新一城广场,3
佳兆业广场,惠州,https://you.ctrip.com/shopping/huizhou213/1450097.html,https://dimg04.c-ctrip.com/images/01A5e12000a1ujbdc0700_C_220_140.jpg,4.5,江北街道惠州大道11号佳兆业中心,4
惠州商业步行街,惠州,https://you.ctrip.com/shopping/huizhou213/1361557.html,https://dimg04.c-ctrip.com/images/01A1o120008xl7mdb7F28_C_220_140.jpg,4.1,惠州市惠城区中山西路、五四路和国庆路,5
天后宫岭南民俗文化街,惠州,https://you.ctrip.com/shopping/huidong956/1361558.html,https://dimg04.c-ctrip.com/images/01A22120008epzw3n26C3_C_220_140.jpg,4.0,惠州市惠东县巽寮湾金海湾国际滨海旅游度假区天后宫,6
hotwind(惠州永旺店),惠州,https://you.ctrip.com/shopping/huizhou213/1702902.html,https://dimg04.c-ctrip.com/images/100s170000012gjn23CC8_C_220_140.jpg,4.8,惠域区东湖西路永旺购物中心T145铺,7
大亚湾万达广场,惠州,https://you.ctrip.com/shopping/huizhou213/2911747.html,https://dimg05.c-ctrip.com/images/01A1h12000aadavsm9196_C_220_140.jpg,4.8,龙山八路与龙海二路交叉口西北角,8
港惠新天地(西区店),惠州,https://you.ctrip.com/shopping/huizhou213/2094860.html,https://dimg04.c-ctrip.com/images/01A5d12000a5xssed5F81_C_220_140.jpg,4.5,演达大道11号,9
惠阳天虹,惠州,https://you.ctrip.com/shopping/huizhou213/4307747.html,https://dimg04.c-ctrip.com/images/1008170000011e1m921AB_C_220_140.jpg,4.8,惠州市惠阳区淡水金惠大道13号（惠阳区政府西侧）,10
美博城,惠州,https://you.ctrip.com/shopping/huizhou213/1362552.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/63/CC/CghzfVThi5WAJwqYAAFGm5qHUTI521_C_220_140.jpg,4.5,南坛东路17号,11
陈江天益城购物中心,惠州,https://you.ctrip.com/shopping/huizhou213/2569780.html,https://dimg08.c-ctrip.com/images/100e1e000001f5z65E061_C_220_140.jpg,4.3,陈江街道金湖路1号,12
万信佳购物广场(博罗店),惠州,https://you.ctrip.com/shopping/boluo954/2096259.html,https://dimg04.c-ctrip.com/images/100q1a0000019e0mrEA3F_C_220_140.jpg,4.3,商业街148号,13
hotwind(惠州佳兆业广场店),惠州,https://you.ctrip.com/shopping/huizhou213/1698827.html,https://dimg04.c-ctrip.com/images/100s170000012gjn23CC8_C_220_140.jpg,4.7,惠州佳兆业广场L3层L318.L319号,14
巴顿购物广场,惠州,https://you.ctrip.com/shopping/huidong956/2101196.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.8,吉隆镇新兴五路八巷与海滨大道交叉口西北150米,15
百果园PAGODA(惠城下埔路店),惠州,https://you.ctrip.com/shopping/huizhou213/1966592.html,https://dimg04.c-ctrip.com/images/100g170000012ad0860EE_C_220_140.jpg,4.6,下埔路5号,16
天虹(三环店),惠州,https://you.ctrip.com/shopping/huizhou213/2099314.html,https://dimg04.c-ctrip.com/images/01A62120009coli798DB0_C_220_140.jpg,3.9,演达大道与三环南路交汇处瑞峰广场,17
丽日购物广场(江北店),惠州,https://you.ctrip.com/shopping/huizhou213/2093999.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.6,文昌二路江北16号小区,18
丽日购物广场(西湖店),惠州,https://you.ctrip.com/shopping/huizhou213/2094073.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,环城西二路38号,19
